index,xmin,ymin,xmax,ymax,order
100035,400.19,649.05,580.26,1090.27,7
100035,64.07,650.3,395.77,1091.0,8
100036,828.32,16.02,1635.27,707.58,0
100036,1352.33,715.15,1544.64,1089.56,1
100036,1068.78,715.72,1345.38,1086.62,2
100036,880.26,716.34,1060.59,1086.03,3
100036,432.41,3.46,825.93,703.53,4
100036,434.89,715.16,769.74,1089.07,5
100036,296.73,103.82,431.26,1110.6,6
100036,6.47,100.66,290.01,1077.01,7
100037,1203.03,99.87,1648.67,263.31,0
100037,1215.1,277.92,1585.86,522.45,1
100037,922.82,99.19,1205.81,522.24,2
100037,919.15,540.55,1584.35,737.36,3
100037,1406.74,754.71,1585.44,1089.97,4
100037,1172.27,755.79,1402.15,1087.4,5
100037,924.97,754.74,1169.54,1086.48,6
100037,15.06,99.12,732.69,341.14,7
100037,65.75,360.07,726.23,459.64,8
100037,585.64,474.26,729.67,856.91,9
100037,272.38,478.22,578.85,851.32,10
100037,64.21,479.45,269.01,855.16,11
100037,63.21,870.62,734.17,1086.56,12
100038,1301.79,0.0,1580.53,593.21,0
100038,921.19,1.32,1295.18,340.31,1
100038,1093.04,363.98,1294.52,591.46,2
100038,926.72,367.05,1088.8,595.43,3
100038,1377.22,605.48,1647.31,1168.05,4
100038,924.14,612.91,1383.9,785.48,5
100038,921.17,804.11,1382.0,1088.8,6
100038,597.54,101.71,730.03,552.02,7
100038,409.97,99.4,591.41,554.22,8
100038,14.36,76.04,412.06,393.76,9
100038,62.44,413.4,401.48,551.91,10
100038,294.63,572.06,731.6,715.67,11
100038,300.16,733.88,730.1,1166.21,12
100038,64.82,568.34,305.4,1087.49,13
100039,1296.02,96.13,1576.3,581.39,0
100039,1210.41,102.98,1331.46,576.07,1
100039,918.54,98.41,1203.05,574.12,2
100039,920.25,595.83,1579.92,906.6,3
100039,916.61,924.55,1581.85,1085.65,4
100039,331.79,99.96,731.74,302.76,5
100039,326.87,321.15,729.89,654.17,6
100039,69.28,0.13,318.83,654.45,7
100039,375.66,676.67,730.09,1088.63,8
100039,220.15,672.86,367.51,1168.05,9
100039,66.46,677.75,207.44,1088.34,10
100040,1479.27,98.44,1582.87,612.63,0
100040,1283.73,98.42,1474.74,615.82,1
100040,918.17,103.28,1278.31,285.3,2
100040,1165.39,299.97,1277.62,616.52,3
100040,921.32,302.7,1157.57,618.04,4
100040,919.22,633.67,1581.89,921.74,5
100040,925.67,940.3,1582.74,1087.19,6
100040,536.6,102.53,726.29,588.55,7
100040,6.29,0.65,532.16,594.35,8
100040,344.78,609.85,727.31,784.64,9
100040,352.83,801.78,727.96,929.79,10
100040,346.86,945.9,730.99,1087.15,11
100040,65.95,609.04,341.33,1088.75,12
100041,1187.67,97.87,1587.49,244.78,0
100041,1189.48,264.91,1586.11,579.56,1
100041,861.26,5.47,1192.23,584.71,2
100041,1382.77,599.44,1583.78,1091.59,3
100041,919.82,601.79,1376.19,759.42,4
100041,922.1,780.53,1375.72,1090.57,5
100041,478.22,90.98,726.89,654.87,6
100041,60.4,89.52,473.77,316.23,7
100041,233.17,333.78,472.18,653.13,8
100041,0.0,333.9,222.58,652.51,9
100041,326.02,675.53,732.22,1164.1,10
100041,64.69,671.36,323.45,1078.06,11
100042,922.71,93.24,1581.73,371.62,0
100042,1397.73,391.9,1584.13,765.35,1
100042,928.13,395.95,1391.03,767.06,2
100042,924.89,785.15,1581.15,895.68,3
100042,922.93,914.89,1581.72,1079.2,4
100042,64.64,100.95,724.03,326.34,5
100042,61.4,343.13,722.79,486.17,6
100042,63.05,503.43,725.53,687.43,7
100042,439.67,706.13,725.59,1086.44,8
100042,223.27,704.72,435.8,1087.85,9
100042,60.4,708.23,218.41,1086.64,10
100043,1327.7,99.56,1581.29,685.36,0
100043,924.17,103.59,1318.99,265.32,1
100043,918.71,282.11,1313.79,541.05,2
100043,921.84,556.81,1319.82,687.52,3
100043,1439.35,707.43,1644.85,1092.08,4
100043,1119.18,705.51,1432.68,1166.1,5
100043,920.16,704.89,1110.5,1087.77,6
100043,68.56,93.06,723.31,365.01,7
100043,559.06,379.62,726.89,899.33,8
100043,67.81,380.76,548.23,551.25,9
100043,224.32,570.92,553.32,896.22,10
100043,62.16,568.44,216.45,895.73,11
100043,62.25,917.98,729.56,1086.79,12
100044,1340.73,0.0,1584.89,635.46,0
100044,916.55,101.41,1336.72,280.95,1
100044,1195.15,300.79,1335.38,634.34,2
100044,832.34,299.56,1188.2,634.82,3
100044,932.94,652.39,1582.51,808.61,4
100044,927.12,822.02,1582.83,1088.66,5
100044,60.18,0.0,723.74,474.45,6
100044,526.98,486.96,721.99,854.73,7
100044,388.43,480.4,520.55,858.78,8
100044,59.14,484.45,377.12,856.53,9
100044,64.5,872.27,710.26,1087.43,10
100045,1405.74,97.72,1590.17,572.3,0
100045,907.98,97.83,1434.21,579.18,1
100045,907.98,97.83,1434.21,579.18,1
100045,1504.45,592.13,1589.83,1088.57,2
100045,1363.28,591.46,1503.56,1088.4,3
100045,1236.61,592.2,1353.63,1086.06,4
100045,1138.85,595.23,1226.96,1084.95,5
100045,931.65,594.04,1133.98,1083.72,6
100045,494.91,7.91,723.26,606.06,7
100045,62.03,98.91,490.27,265.16,8
100045,220.32,281.78,490.44,597.09,9
100045,57.88,278.76,222.36,599.64,10
100045,469.52,617.63,726.01,1164.0,11
100045,7.21,616.6,460.08,1166.79,12
100046,1416.38,0.86,1646.79,503.97,0
100046,922.0,103.51,1410.01,490.69,1
100046,919.87,509.92,1652.05,640.16,2
100046,1224.45,645.91,1643.69,1160.53,3
100046,1224.45,645.91,1643.69,1160.53,3
100046,1119.51,652.63,1197.7,1086.34,4
100046,922.82,659.55,1111.04,1080.68,5
100046,82.95,7.5,734.06,1135.8,6
100047,930.32,95.04,1590.14,369.56,0
100047,931.65,386.4,1582.16,552.86,1
100047,930.56,570.45,1591.02,685.69,2
100047,929.47,705.31,1596.47,1087.78,3
100047,506.02,2.28,721.92,641.37,4
100047,62.88,99.42,497.92,274.74,5
100047,206.69,292.91,497.38,640.22,6
100047,61.38,293.54,202.74,644.71,7
100047,59.04,659.77,728.0,820.43,8
100047,60.77,840.06,724.3,1088.07,9
100048,1233.9,100.1,1645.08,267.19,0
100048,1232.55,286.36,1579.25,534.97,1
100048,922.09,102.41,1232.63,536.18,2
100048,918.65,554.71,1584.01,730.33,3
100048,1356.43,749.13,1579.93,1163.9,4
100048,831.13,742.64,1348.61,1162.91,5
100048,831.13,742.64,1348.61,1162.91,5
100048,65.24,96.85,728.32,345.57,6
100048,385.09,361.71,725.69,804.75,7
100048,64.19,361.93,374.27,525.5,8
100048,61.86,543.69,374.61,807.73,9
100048,60.21,825.75,722.98,1087.09,10
100049,1321.14,18.22,1633.74,722.58,0
100049,1177.65,104.55,1327.24,430.68,1
100049,934.51,0.8,1171.76,430.59,2
100049,924.57,447.97,1329.78,706.83,3
100049,931.17,725.78,1590.44,1084.79,4
100049,485.91,98.45,732.36,620.66,5
100049,66.77,93.93,478.93,258.41,6
100049,337.59,275.91,483.64,616.08,7
100049,65.9,277.35,334.37,618.37,8
100049,520.0,635.3,733.1,1084.94,9
100049,225.1,624.9,560.63,1164.26,10
100049,68.14,635.87,216.83,1085.97,11
100050,918.84,0.63,1586.42,384.15,0
100050,932.52,397.8,1587.93,583.36,1
100050,1283.83,597.47,1586.72,1084.8,2
100050,925.11,605.93,1278.37,760.48,3
100050,921.91,776.06,1280.96,1093.1,4
100050,455.22,0.0,726.04,659.41,5
100050,316.36,93.7,446.18,447.81,6
100050,29.34,0.0,360.74,478.05,7
100050,66.45,468.11,445.62,650.17,8
100050,60.14,665.01,730.56,1082.3,9
100051,1353.57,1.15,1580.3,614.57,0
100051,923.54,92.63,1341.22,298.91,1
100051,1069.52,315.22,1346.55,616.8,2
100051,919.6,314.34,1060.41,610.81,3
100051,926.98,633.64,1580.87,831.71,4
100051,920.6,850.39,1588.91,1081.72,5
100051,415.3,95.01,725.49,599.41,6
100051,60.24,95.49,410.13,406.84,7
100051,60.17,424.0,402.04,599.01,8
100051,6.65,617.94,709.01,1161.6,9
100052,929.37,93.83,1646.32,265.27,0
100052,1388.0,277.42,1590.17,674.39,1
100052,1272.19,275.99,1378.08,669.75,2
100052,1134.74,281.92,1262.78,673.31,3
100052,928.38,284.37,1128.59,675.1,4
100052,928.01,695.45,1598.47,1008.33,5
100052,934.86,1004.54,1649.35,1086.97,6
100052,537.19,12.49,736.96,421.14,7
100052,59.28,5.0,690.27,423.79,8
100052,59.28,5.0,690.27,423.79,8
100052,59.28,5.0,690.27,423.79,8
100052,63.27,85.75,191.02,420.06,9
100052,63.62,439.99,730.45,589.28,10
100052,626.78,603.18,731.99,1082.83,11
100052,463.56,606.39,629.6,1081.14,12
100052,1.73,604.69,459.52,1163.83,13
100053,1358.63,93.99,1577.67,549.78,0
100053,918.88,97.46,1352.76,275.37,1
100053,1039.91,292.97,1350.78,548.31,2
100053,917.83,300.76,1038.35,546.74,3
100053,911.76,568.14,1582.18,697.69,4
100053,1295.48,719.9,1645.51,1163.53,5
100053,914.98,715.6,1300.68,940.27,6
100053,909.53,958.08,1302.26,1084.91,7
100053,384.22,93.48,726.95,282.86,8
100053,383.91,301.5,729.97,463.67,9
100053,6.61,1.83,378.55,462.1,10
100053,490.63,479.72,723.95,890.71,11
100053,356.67,484.65,483.98,883.86,12
100053,353.61,912.3,722.53,1083.9,13
100053,58.33,481.96,350.37,1166.7,14
100054,926.6,94.07,1591.47,311.6,0
100054,922.05,331.84,1590.81,473.52,1
100054,927.8,488.18,1648.92,872.12,2
100054,925.26,891.61,1586.69,1084.6,3
100054,485.35,0.63,730.27,562.1,4
100054,65.91,94.02,475.16,285.09,5
100054,63.25,302.69,477.91,566.51,6
100054,323.75,584.1,732.16,766.02,7
100054,322.63,778.71,730.67,1085.78,8
100054,5.14,582.91,319.32,1164.42,9
100055,925.3,101.14,1581.4,424.7,0
100055,1182.69,443.19,1582.58,647.44,1
100055,1354.09,662.81,1586.96,1163.04,2
100055,1186.37,666.49,1345.93,1084.27,3
100055,927.08,443.98,1177.32,1090.3,4
100055,71.16,94.98,732.77,349.54,5
100055,67.64,371.11,729.94,507.41,6
100055,64.84,526.98,732.0,835.14,7
100055,67.05,854.41,733.53,1164.58,8
100056,1382.39,2.71,1580.22,587.26,0
100056,1261.78,100.25,1377.07,584.7,1
100056,917.36,102.83,1251.11,266.37,2
100056,918.05,288.01,1254.95,587.19,3
100056,1162.07,606.22,1580.4,760.77,4
100056,1358.19,779.3,1571.65,1107.23,5
100056,1160.72,781.52,1350.84,1090.62,6
100056,917.04,604.16,1150.42,1168.05,7
100056,83.71,0.0,731.08,416.68,8
100056,475.28,417.81,730.0,1099.01,9
100056,61.92,416.71,464.69,681.09,10
100056,65.48,700.63,469.84,1089.66,11
100057,925.39,103.07,1578.99,316.7,0
100057,922.84,335.73,1649.41,693.17,1
100057,1370.2,706.61,1586.9,1091.94,2
100057,925.2,709.26,1361.25,1166.68,3
100057,525.68,6.64,726.26,673.74,4
100057,63.64,93.54,514.73,462.67,5
100057,65.35,484.51,522.89,677.68,6
100057,482.86,696.99,728.1,1087.16,7
100057,343.71,698.36,475.88,1167.51,8
100057,66.44,698.12,334.29,1087.27,9
100058,1379.27,97.59,1586.82,412.43,0
100058,1213.59,98.02,1375.48,406.95,1
100058,928.3,2.42,1206.68,411.51,2
100058,925.09,433.37,1581.47,553.07,3
100058,906.77,562.33,1588.54,1168.05,4
100058,566.4,2.49,723.14,624.02,5
100058,427.6,94.78,562.03,621.94,6
100058,241.39,95.39,421.32,623.0,7
100058,4.2,95.18,233.7,621.49,8
100058,538.76,642.98,721.89,1083.18,9
100058,333.45,645.99,533.11,1082.12,10
100058,62.69,644.57,334.21,1081.61,11
100059,919.8,95.74,1577.28,325.51,0
100059,1386.99,344.16,1579.55,732.04,1
100059,1250.9,344.97,1377.1,730.57,2
100059,923.2,347.01,1245.91,729.13,3
100059,1264.1,724.92,1550.66,1161.7,4
100059,922.3,723.4,1253.83,1111.02,5
100059,922.3,723.4,1253.83,1111.02,5
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100059,50.53,0.0,785.21,1168.05,6
100060,1312.85,0.0,1585.24,580.87,0
100060,924.32,91.94,1305.06,277.1,1
100060,851.49,294.93,1309.02,581.42,2
100060,1478.0,594.02,1581.27,1089.45,3
100060,1104.28,595.5,1464.3,1085.43,4
100060,921.73,600.03,1097.97,1081.75,5
100060,538.35,98.08,729.16,518.38,6
100060,430.03,91.41,531.04,516.68,7
100060,64.92,79.04,508.65,528.79,8
100060,64.92,79.04,508.65,528.79,8
100060,64.92,79.04,508.65,528.79,8
100060,68.46,533.72,737.63,622.02,9
100060,60.71,638.04,726.31,939.82,10
100060,4.47,949.77,732.43,1086.31,11
100061,1283.6,4.62,1643.88,1168.05,0
100061,924.46,93.31,1279.93,356.46,1
100061,914.65,372.49,1283.46,557.95,2
100061,923.95,577.87,1284.25,856.8,3
100061,919.92,872.78,1285.39,1082.69,4
100061,261.52,93.08,725.92,293.97,5
100061,384.47,308.76,730.58,593.11,6
100061,261.61,309.32,381.92,593.76,7
100061,64.79,87.83,257.69,594.54,8
100061,64.12,612.51,731.62,703.86,9
100061,530.64,722.03,729.82,1084.77,10
100061,302.39,721.66,521.79,1084.42,11
100061,64.03,723.8,295.03,1083.94,12
100062,925.88,95.32,1583.75,253.52,0
100062,1478.94,276.14,1649.11,791.59,1
100062,1311.15,270.49,1481.9,794.22,2
100062,923.3,274.89,1299.37,460.78,3
100062,925.44,477.08,1301.73,641.07,4
100062,921.77,660.26,1306.68,795.22,5
100062,918.47,811.33,1579.96,1081.4,6
100062,67.88,1.35,728.51,403.88,7
100062,535.09,419.39,727.62,679.84,8
100062,64.28,419.2,530.99,681.46,9
100062,61.53,700.1,736.83,755.78,10
100062,3.26,765.02,829.49,1166.12,11
100062,3.26,765.02,829.49,1166.12,11
100062,3.26,765.02,829.49,1166.12,11
100062,3.26,765.02,829.49,1166.12,11
100062,3.26,765.02,829.49,1166.12,11
100063,1307.52,101.2,1649.53,587.0,0
100063,923.34,100.85,1303.37,290.36,1
100063,1193.0,306.19,1297.97,581.26,2
100063,923.89,307.62,1186.59,585.01,3
100063,924.51,603.07,1582.68,821.84,4
100063,926.82,836.29,1587.69,1006.56,5
100063,941.89,1024.03,1582.8,1089.69,6
100063,64.57,100.75,449.17,277.76,7
100063,455.05,103.52,726.95,1163.35,8
100063,2.28,292.87,451.87,964.68,9
100063,67.41,977.39,453.85,1089.76,10
100064,1281.86,0.0,1583.29,646.33,0
100064,912.59,53.79,1277.77,370.66,1
100064,921.87,366.21,1273.14,552.94,2
100064,921.79,567.71,1271.56,645.87,3
100064,922.16,661.83,1646.8,755.79,4
100064,924.48,776.38,1586.43,916.66,5
100064,922.5,931.79,1585.04,1091.67,6
100064,71.16,90.73,735.38,447.62,7
100064,8.9,459.03,729.11,1082.48,8
100064,8.9,459.03,729.11,1082.48,8
100066,1312.32,82.48,1584.16,1092.49,0
100066,917.83,93.16,1309.81,506.41,1
100066,918.64,521.86,1300.43,719.77,2
100066,1068.89,736.96,1301.16,1089.23,3
100066,919.17,737.08,1061.76,1088.8,4
100066,452.6,81.17,729.8,657.95,5
100066,68.86,85.69,457.1,298.62,6
100066,341.06,311.65,452.79,654.9,7
100066,68.11,317.14,336.89,656.2,8
100066,221.33,676.71,731.49,1081.53,9
100066,69.74,672.91,213.95,1078.6,10
100067,915.04,92.63,1578.26,385.97,0
100067,921.51,353.2,1578.58,621.27,1
100067,1363.56,639.56,1586.07,1080.79,2
100067,1261.64,640.56,1356.24,1079.7,3
100067,1097.82,638.2,1261.79,958.67,4
100067,921.33,636.98,1088.5,955.33,5
100067,912.04,973.3,1269.85,1078.52,6
100067,452.42,0.0,720.96,585.98,7
100067,62.49,96.83,440.68,236.42,8
100067,56.65,249.42,442.95,587.1,9
100067,379.06,602.36,722.93,1088.22,10
100067,58.56,602.64,373.07,917.8,11
100067,47.26,930.54,374.17,1086.99,12
100068,1314.87,95.95,1593.16,830.15,0
100068,1081.89,97.89,1311.61,531.04,1
100068,926.85,98.38,1074.19,537.77,2
100068,924.81,546.27,1311.12,832.41,3
100068,928.87,847.71,1590.9,1086.88,4
100068,483.98,101.02,731.84,737.94,5
100068,284.51,91.9,477.54,735.55,6
100068,68.4,85.82,279.35,742.56,7
100068,11.7,752.94,733.17,1078.73,8
100069,1207.43,97.18,1652.05,286.13,0
100069,1200.49,303.49,1582.33,580.05,1
100069,921.46,96.03,1204.06,580.28,2
100069,910.57,598.72,1585.62,766.46,3
100069,1306.45,784.79,1578.5,1166.98,4
100069,920.82,785.52,1295.78,1087.51,5
100069,487.79,89.86,718.86,710.38,6
100069,4.69,91.74,486.98,439.09,7
100069,191.39,454.52,478.91,704.94,8
100069,57.65,451.85,191.59,700.0,9
100069,290.81,716.17,718.24,1165.38,10
100069,54.82,722.66,281.57,1086.21,11
100070,1439.81,94.07,1593.79,632.76,0
100070,1084.8,0.0,1432.57,634.88,1
100070,931.27,91.64,1077.66,633.55,2
100070,1351.61,649.64,1592.62,1085.05,3
100070,1225.42,647.28,1345.91,1165.46,4
100070,933.19,650.17,1220.3,1164.86,5
100070,322.76,101.6,728.78,366.04,6
100070,325.38,380.08,732.01,531.99,7
100070,2.0,2.36,319.82,532.45,8
100070,439.71,546.8,727.79,1091.48,9
100070,303.15,547.75,430.1,1093.82,10
100070,2.92,548.56,291.98,1168.05,11
100071,1462.78,104.07,1591.33,558.01,0
100071,1156.88,2.3,1453.86,567.52,1
100071,930.2,103.6,1147.76,561.16,2
100071,1246.83,579.36,1651.56,772.47,3
100071,1483.51,787.63,1589.82,1091.94,4
100071,1247.71,789.0,1480.43,1089.94,5
100071,929.83,577.45,1240.09,1088.93,6
100071,485.25,103.52,731.3,677.29,7
100071,345.6,99.47,479.84,386.47,8
100071,71.28,101.38,343.13,385.89,9
100071,64.44,400.67,483.88,679.32,10
100071,2.56,696.18,728.64,1086.41,11
100072,1280.72,2.36,1648.68,715.29,0
100072,924.88,99.97,1272.74,337.61,1
100072,920.51,354.79,1275.65,561.34,2
100072,919.99,576.42,1278.59,718.32,3
100072,1143.38,736.44,1585.39,1089.89,4
100072,920.44,737.99,1139.64,1090.03,5
100072,522.85,101.81,732.17,622.5,6
100072,387.68,101.54,512.68,622.11,7
100072,63.54,99.75,366.83,620.36,8
100072,63.54,99.75,366.83,620.36,8
100072,426.76,635.5,733.01,1166.69,9
100072,68.59,638.96,419.53,782.67,10
100072,2.43,804.42,422.93,1087.77,11
100073,1294.51,92.23,1571.97,634.27,0
100073,1158.88,71.58,1290.01,630.99,1
100073,916.76,0.0,1151.02,637.62,2
100073,913.17,651.11,1573.12,930.51,3
100073,917.18,948.95,1579.01,1086.6,4
100073,33.39,1.51,734.49,401.58,5
100073,546.38,398.6,732.33,1088.68,6
100073,423.0,406.86,540.6,722.11,7
100073,67.01,402.05,414.44,723.98,8
100073,2.07,742.67,544.36,867.76,9
100073,66.91,885.35,550.25,1086.13,10
100074,1348.88,91.95,1583.22,674.31,0
100074,917.67,98.75,1343.07,268.35,1
100074,916.5,284.09,1345.05,554.16,2
100074,914.28,570.63,1348.57,670.86,3
100074,1504.14,690.56,1628.29,1088.37,4
100074,1152.22,687.94,1504.36,1088.58,5
100074,919.05,691.51,1146.57,1162.78,6
100074,64.28,92.84,731.31,481.49,7
100074,299.04,486.7,818.04,1157.21,8
100074,299.04,486.7,818.04,1157.21,8
100074,299.04,486.7,818.04,1157.21,8
100074,9.35,520.42,418.84,1154.66,9
100075,1231.77,96.42,1584.16,286.25,0
100075,1229.03,303.28,1652.05,598.12,1
100075,925.67,96.95,1223.62,602.85,2
100075,1383.73,620.18,1578.32,1083.81,3
100075,1285.04,620.59,1374.92,1086.06,4
100075,918.46,625.64,1278.94,1164.7,5
100075,918.46,625.64,1278.94,1164.7,5
100075,258.47,0.0,731.24,648.91,6
100075,68.09,95.73,252.95,655.04,7
100075,308.57,667.6,734.3,1166.14,8
100075,5.05,667.5,306.96,1085.45,9
100076,1210.89,2.88,1648.97,268.96,0
100076,1221.93,267.09,1651.93,675.44,1
100076,918.23,21.29,1215.58,669.77,2
100076,918.23,21.29,1215.58,669.77,2
100076,921.76,684.32,1645.81,1163.56,3
100076,921.76,684.32,1645.81,1163.56,3
100076,4.44,0.0,728.82,685.12,4
100076,387.47,691.09,727.97,1084.46,5
100076,62.02,690.62,411.33,1083.08,6
100077,1277.41,93.95,1649.64,648.46,0
100077,1049.22,2.45,1270.32,451.88,1
100077,924.29,93.98,1041.15,448.11,2
100077,922.69,464.55,1270.15,645.7,3
100077,1234.86,662.6,1645.65,1166.0,4
100077,920.74,668.96,1229.74,1084.29,5
100077,481.26,90.69,731.11,1089.6,6
100077,0.47,95.82,473.61,369.12,7
100077,61.04,387.15,483.43,568.03,8
100077,64.45,586.11,475.87,878.14,9
100077,68.33,894.76,472.05,1086.57,10
100078,1007.76,0.0,1619.13,1168.05,0
100078,822.9,7.43,1118.49,1168.05,1
100078,529.6,104.49,732.49,627.14,2
100078,231.59,0.0,524.22,419.38,3
100078,66.09,100.16,230.58,414.4,4
100078,65.45,432.41,525.38,622.97,5
100078,376.15,641.44,731.07,1091.91,6
100078,267.08,644.0,369.64,1093.94,7
100078,2.57,633.3,260.98,1161.94,8
100079,924.37,101.63,1583.61,360.65,0
100079,918.18,362.48,1638.01,1158.68,1
100079,918.18,362.48,1638.01,1158.68,1
100079,918.18,362.48,1638.01,1158.68,1
100079,596.57,550.68,724.45,737.8,2
100079,72.23,8.93,749.14,889.01,3
100079,72.23,8.93,749.14,889.01,3
100079,72.23,8.93,749.14,889.01,3
100079,72.23,8.93,749.14,889.01,3
100079,72.23,8.93,749.14,889.01,3
100079,72.23,8.93,749.14,889.01,3
100079,74.24,209.5,169.82,432.71,4
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,86.95,758.86,729.69,1094.29,5
100079,71.06,857.78,203.51,1089.46,6
100080,1459.44,158.1,1577.62,339.17,0
100080,1459.44,158.1,1577.62,339.17,0
100080,1152.14,101.06,1520.14,341.04,1
100080,1152.14,101.06,1520.14,341.04,1
100080,1152.14,101.06,1520.14,341.04,1
100080,1152.14,101.06,1520.14,341.04,1
100080,1152.14,101.06,1520.14,341.04,1
100080,1053.02,110.19,1200.38,248.19,2
100080,1055.09,264.61,1199.95,336.95,3
100080,908.83,98.07,1043.69,330.61,4
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,796.07,354.9,1593.79,1119.01,5
100080,66.79,95.84,727.27,332.41,6
100080,1.98,353.48,734.38,840.95,7
100080,426.3,859.17,726.74,1163.62,8
100080,0.47,857.39,416.92,1165.33,9
100081,1375.97,95.46,1586.53,523.85,0
100081,1260.95,95.57,1367.44,523.24,1
100081,915.6,22.77,1255.39,386.37,2
100081,920.22,386.09,1255.95,524.23,3
100081,921.77,543.74,1589.61,692.35,4
100081,1397.44,712.51,1582.43,1084.91,5
100081,919.94,711.08,1407.01,1165.31,6
100081,423.88,1.17,729.26,701.72,7
100081,0.0,2.16,424.65,511.57,8
100081,3.89,508.14,419.43,702.72,9
100081,533.2,717.78,732.85,1082.06,10
100081,253.26,720.76,526.11,1079.93,11
100081,71.75,723.33,246.75,1082.39,12
100082,1309.0,59.34,1649.96,715.67,0
100082,919.88,99.71,1296.6,303.76,1
100082,1063.43,321.02,1296.82,700.04,2
100082,920.11,319.53,1056.82,696.86,3
100082,1138.13,716.63,1650.73,1165.45,4
100082,919.03,716.69,1137.34,1083.77,5
100082,338.68,92.46,731.26,299.64,6
100082,336.47,317.17,733.36,519.9,7
100082,59.48,90.64,331.96,517.39,8
100082,582.01,536.96,728.71,1083.24,9
100082,466.27,537.57,576.26,918.79,10
100082,9.16,539.36,463.82,916.6,11
100082,70.42,935.56,584.62,1081.83,12
100083,923.13,97.25,1584.49,484.19,0
100083,1376.89,503.2,1583.59,1085.67,1
100083,918.23,502.74,1368.26,754.73,2
100083,1060.94,774.45,1369.29,1082.17,3
100083,936.55,800.55,1049.08,1162.77,4
100083,10.78,0.0,728.21,498.48,5
100083,225.26,523.87,727.61,662.8,6
100083,229.22,660.86,748.96,1165.34,7
100083,60.04,523.2,225.09,1088.31,8
100084,1445.41,96.22,1587.99,550.83,0
100084,1065.07,2.38,1437.0,550.83,1
100084,925.2,98.52,1058.11,556.93,2
100084,1111.85,568.64,1650.48,1165.95,3
100084,926.74,569.11,1103.31,1084.33,4
100084,468.11,13.87,733.99,1168.05,5
100084,341.55,95.05,457.63,412.38,6
100084,73.91,98.47,333.6,417.74,7
100084,69.38,439.46,463.82,596.67,8
100084,72.25,615.22,461.85,842.47,9
100084,223.16,865.34,464.84,1087.87,10
100084,71.6,857.78,215.78,1087.77,11
100085,1345.73,94.66,1571.57,518.59,0
100085,914.86,103.18,1337.54,255.47,1
100085,913.99,277.28,1337.96,518.37,2
100085,918.04,538.33,1568.35,719.44,3
100085,1390.46,742.69,1575.5,1087.99,4
100085,1110.29,737.39,1380.77,1080.33,5
100085,912.6,735.19,1103.99,1083.98,6
100085,544.99,95.91,732.97,504.15,7
100085,73.51,91.77,540.53,290.94,8
100085,337.3,304.52,535.16,501.82,9
100085,79.53,301.69,323.49,501.88,10
100085,78.83,516.38,725.89,670.34,11
100085,391.2,684.3,732.9,826.46,12
100085,393.49,844.16,735.57,1079.23,13
100085,260.95,681.48,387.17,1092.83,14
100085,74.29,686.99,256.17,1091.51,15
101001,37.72,57.64,748.92,1160.65,0
101003,913.29,0.0,1622.7,618.23,0
101003,905.61,628.09,1574.26,803.15,1
101003,1407.15,809.58,1563.87,1077.93,2
101003,910.69,809.06,1406.31,1077.16,3
101003,519.58,90.39,741.71,411.66,4
101003,86.42,91.45,508.52,411.59,5
101003,89.97,425.97,735.65,616.59,6
101003,604.74,624.62,741.94,1078.13,7
101003,85.55,633.11,592.44,1078.64,8
101004,1344.29,1.94,1618.54,326.38,0
101004,911.62,88.51,1333.64,322.51,1
101004,868.74,345.75,1614.45,761.86,2
101004,1419.48,785.81,1616.54,1161.54,3
101004,1191.25,783.17,1410.2,1074.81,4
101004,907.05,784.18,1181.15,1071.38,5
101004,96.58,93.47,734.97,476.19,6
101004,36.07,480.6,782.33,646.46,7
101004,462.04,675.27,748.11,1077.32,8
101004,372.53,678.7,453.23,1082.44,9
101004,89.92,678.38,351.07,1067.31,10
101005,909.59,99.09,1563.36,473.71,0
101005,885.61,463.44,1610.95,609.85,1
101005,1395.29,631.17,1558.19,1065.43,2
